,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
386,Asian handicap +2.5 ,2.0,1.99,Over/Under +213.5 ,2.0,1.95,Orlando Magic,Detroit Pistons,"Saturday, 03 Mar  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-detroit-pistons-SAzslCEn/
387,Asian handicap -3.5 ,1.98,2.01,Over/Under +214.5 ,2.04,1.95,Philadelphia 76ers,Charlotte Hornets,"Saturday, 03 Mar  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-charlotte-hornets-tEvomWTh/
388,Asian handicap -5 ,2.04,1.95,Over/Under +218.5 ,2.02,1.98,Portland Trail Blazers,Minnesota Timberwolves,"Friday, 02 Mar  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-minnesota-timberwolves-Ymywkhat/
389,Asian handicap +2.5 ,1.96,2.04,Over/Under +213 ,1.98,1.96,Sacramento Kings,Brooklyn Nets,"Friday, 02 Mar  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-brooklyn-nets-WvkBgYjP/
390,Asian handicap -2.5 ,2.06,1.93,Over/Under +222.5 ,2.02,1.97,Cleveland Cavaliers,Philadelphia 76ers,"Friday, 02 Mar  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-philadelphia-76ers-WnqzVlEO/
391,Asian handicap -5.5 ,1.99,2.0,Over/Under +217.5 ,1.99,1.97,Miami Heat,Los Angeles Lakers,"Friday, 02 Mar  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-los-angeles-lakers-hdpWVUbI/
392,Asian handicap +8.5 ,2.04,1.98,Over/Under +228.5 ,2.0,2.0,Los Angeles Clippers,Houston Rockets,"Thursday, 01 Mar  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-houston-rockets-bZpSWAqC/
393,Asian handicap +4.5 ,1.92,2.06,Over/Under +209 ,1.98,1.96,Dallas Mavericks,Oklahoma City Thunder,"Thursday, 01 Mar  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-oklahoma-city-thunder-27iJYWEa/
394,Asian handicap -4.5 ,2.02,1.95,Over/Under +218.5 ,1.96,2.0,San Antonio Spurs,New Orleans Pelicans,"Thursday, 01 Mar  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-new-orleans-pelicans-pWtOXjU5/
395,Asian handicap -3 ,1.96,1.98,Over/Under +217 ,2.01,2.06,Memphis Grizzlies,Phoenix Suns,"Thursday, 01 Mar  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-phoenix-suns-OGhFZCag/
396,Asian handicap +8.5 ,1.95,2.01,Over/Under +226.5 ,2.05,2.0,Washington Wizards,Golden State Warriors,"Thursday, 01 Mar  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-golden-state-warriors-fslBzgpm/
397,Asian handicap +4.5 ,2.03,2.0,Over/Under +213.5 ,1.98,1.94,Atlanta Hawks,Indiana Pacers,"Thursday, 01 Mar  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-indiana-pacers-A9CvtFMP/
398,Asian handicap -7.5 ,2.02,1.92,Over/Under +211.5 ,1.94,2.06,Boston Celtics,Charlotte Hornets,"Thursday, 01 Mar  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-charlotte-hornets-Gjk7yZUt/
399,Asian handicap -1.5 ,1.93,2.03,Over/Under +209 ,2.04,1.99,Detroit Pistons,Milwaukee Bucks,"Thursday, 01 Mar  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-milwaukee-bucks-COgyse7J/
400,Asian handicap +9.5 ,2.12,1.92,Over/Under +221.5 ,2.03,2.0,Orlando Magic,Toronto Raptors,"Thursday, 01 Mar  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-toronto-raptors-OC23IEPf/
401,Asian handicap -5.5 ,2.03,1.95,Over/Under +228.5 ,2.0,1.96,Denver Nuggets,Los Angeles Clippers,"Wednesday, 28 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-los-angeles-clippers-bL5gIBUI/
402,Asian handicap -12 ,1.99,1.97,Over/Under +208.5 ,2.0,1.96,Portland Trail Blazers,Sacramento Kings,"Wednesday, 28 Feb  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-sacramento-kings-KU6kJiFC/
403,Asian handicap -3 ,1.94,2.0,Over/Under +211.5 ,2.01,1.95,Milwaukee Bucks,Washington Wizards,"Wednesday, 28 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-washington-wizards-2gCpKXa6/
404,Asian handicap -1 ,2.0,1.98,Over/Under +205 ,1.98,1.98,Miami Heat,Philadelphia 76ers,"Wednesday, 28 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-philadelphia-76ers-O2DtLDp0/
405,Asian handicap -11 ,2.0,1.93,Over/Under +218.5 ,1.96,1.98,Charlotte Hornets,Chicago Bulls,"Wednesday, 28 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-chicago-bulls-GxAYMZFm/
406,Asian handicap -10.5 ,2.02,2.05,Over/Under +221.5 ,2.04,1.96,Cleveland Cavaliers,Brooklyn Nets,"Wednesday, 28 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-brooklyn-nets-UuExMgVg/
407,Asian handicap +5 ,1.97,2.0,Over/Under +216 ,1.93,2.02,Sacramento Kings,Minnesota Timberwolves,"Tuesday, 27 Feb  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-minnesota-timberwolves-YDKTNF0s/
408,Asian handicap +1 ,2.0,2.02,Over/Under +211.5 ,1.98,1.96,Utah Jazz,Houston Rockets,"Tuesday, 27 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-houston-rockets-dlc0urWE/
409,Asian handicap +3 ,1.95,2.01,Over/Under +211 ,2.01,1.97,Dallas Mavericks,Indiana Pacers,"Tuesday, 27 Feb  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-indiana-pacers-lOcdtOG8/
410,Asian handicap -7.5 ,1.99,2.04,Over/Under +236 ,1.99,2.0,New Orleans Pelicans,Phoenix Suns,"Tuesday, 27 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-phoenix-suns-6aYBYBc2/
411,Asian handicap -10 ,2.0,1.98,Over/Under +218.5 ,1.93,2.0,Oklahoma City Thunder,Orlando Magic,"Tuesday, 27 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-orlando-magic-AXbhs412/
412,Asian handicap +2 ,1.98,2.0,Over/Under +221.5 ,2.01,1.97,Atlanta Hawks,Los Angeles Lakers,"Tuesday, 27 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-los-angeles-lakers-vklXuf5S/
413,Asian handicap -11.5 ,2.0,1.97,Over/Under +203.5 ,2.08,1.91,Boston Celtics,Memphis Grizzlies,"Tuesday, 27 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-memphis-grizzlies-bZU3zYSk/
414,Asian handicap -4.5 ,2.03,1.93,Over/Under +215.5 ,2.0,1.94,Brooklyn Nets,Chicago Bulls,"Tuesday, 27 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-chicago-bulls-KrWayEDq/
415,Asian handicap +12.5 ,2.02,1.93,Over/Under +229.5 ,1.96,2.05,New York Knicks,Golden State Warriors,"Tuesday, 27 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-golden-state-warriors-hdU7Zird/
416,Asian handicap -10 ,2.01,1.99,Over/Under +217.5 ,1.95,2.02,Toronto Raptors,Detroit Pistons,"Tuesday, 27 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-detroit-pistons-Uk3aJfAl/
417,Asian handicap +4.5 ,2.11,2.06,Over/Under +224.5 ,1.99,2.01,Denver Nuggets,Houston Rockets,"Monday, 26 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-houston-rockets-0bkTtzjM/
418,Asian handicap -1.5 ,2.0,1.95,Over/Under +214.5 ,2.0,1.95,Washington Wizards,Philadelphia 76ers,"Monday, 26 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-philadelphia-76ers-6yjPsGzG/
419,Asian handicap -4.5 ,1.96,2.01,Over/Under +213 ,1.96,1.98,Cleveland Cavaliers,San Antonio Spurs,"Sunday, 25 Feb  2018, 22:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-san-antonio-spurs-f1nLrdL9/
420,Asian handicap -4.5 ,1.97,2.0,Over/Under +220 ,1.95,2.04,Milwaukee Bucks,New Orleans Pelicans,"Sunday, 25 Feb  2018, 22:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-new-orleans-pelicans-CxcGqx63/
421,Asian handicap -4.5 ,2.03,1.93,Over/Under +211.5 ,1.98,1.98,Charlotte Hornets,Detroit Pistons,"Sunday, 25 Feb  2018, 20:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-detroit-pistons-YobCpIjc/
422,Asian handicap +1.5 ,1.96,2.04,Over/Under +221 ,1.98,1.97,Sacramento Kings,Los Angeles Lakers,"Sunday, 25 Feb  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-los-angeles-lakers-pW4ULYDd/
423,Asian handicap -7 ,2.02,1.99,Over/Under +219 ,2.0,1.97,Minnesota Timberwolves,Chicago Bulls,"Sunday, 25 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-chicago-bulls-nePgSzyT/
424,Asian handicap +6.5 ,2.0,1.98,Over/Under +221.5 ,2.02,1.95,Phoenix Suns,Portland Trail Blazers,"Sunday, 25 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-portland-trail-blazers-6u6QMEbj/
425,Asian handicap -8.5 ,2.28,1.91,Over/Under +203.5 ,1.98,2.02,Utah Jazz,Dallas Mavericks,"Sunday, 25 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-dallas-mavericks-OGGLNfqp/
426,Asian handicap -10 ,1.98,2.02,Over/Under +233 ,1.97,1.96,Golden State Warriors,Oklahoma City Thunder,"Sunday, 25 Feb  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-oklahoma-city-thunder-hYPkTGLM/
427,Asian handicap -9 ,1.97,1.96,Over/Under +197.5 ,2.03,1.96,Miami Heat,Memphis Grizzlies,"Sunday, 25 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-memphis-grizzlies-nLfkVxiA/
428,Asian handicap +5.5 ,1.98,2.02,Over/Under +211.5 ,1.99,1.98,New York Knicks,Boston Celtics,"Sunday, 25 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-boston-celtics-EsRoUd6G/
429,Asian handicap -9.5 ,2.02,1.95,Over/Under +216.5 ,2.02,1.95,Philadelphia 76ers,Orlando Magic,"Sunday, 25 Feb  2018, 00:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-orlando-magic-8UeoWIy4/
430,Asian handicap -3.5 ,2.11,1.92,Over/Under +222.5 ,1.92,2.07,Los Angeles Lakers,Dallas Mavericks,"Saturday, 24 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-dallas-mavericks-E7dsXbMc/
431,Asian handicap -3.5 ,2.02,1.94,Over/Under +211.5 ,2.08,1.93,Denver Nuggets,San Antonio Spurs,"Saturday, 24 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-san-antonio-spurs-K8FjAyFp/
432,Asian handicap +5.5 ,1.94,1.99,Over/Under +229.5 ,1.99,2.0,Phoenix Suns,Los Angeles Clippers,"Saturday, 24 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-los-angeles-clippers-04hwYv7i/
433,Asian handicap -4.5 ,2.07,1.97,Over/Under +207.5 ,1.98,1.98,Utah Jazz,Portland Trail Blazers,"Saturday, 24 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-portland-trail-blazers-baEf9eUj/
434,Asian handicap -8 ,1.96,2.04,Over/Under +224.5 ,1.96,2.09,Houston Rockets,Minnesota Timberwolves,"Saturday, 24 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-minnesota-timberwolves-SGNOEH6T/
435,Asian handicap +5 ,2.01,1.94,Over/Under +214 ,1.96,1.98,Memphis Grizzlies,Cleveland Cavaliers,"Saturday, 24 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-cleveland-cavaliers-61ZFGwxH/
436,Asian handicap -2 ,1.98,1.96,Over/Under +215 ,2.0,1.93,New Orleans Pelicans,Miami Heat,"Saturday, 24 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-miami-heat-lQOKFciN/
437,Asian handicap -7 ,1.98,1.95,Over/Under +215.5 ,2.04,1.96,Toronto Raptors,Milwaukee Bucks,"Saturday, 24 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-milwaukee-bucks-W4pdKzer/
438,Asian handicap +2 ,1.95,1.99,Over/Under +208 ,1.96,1.96,Detroit Pistons,Boston Celtics,"Saturday, 24 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-boston-celtics-fRVBHJMA/
439,Asian handicap -7.5 ,1.92,2.05,Over/Under +209.5 ,1.95,2.0,Indiana Pacers,Atlanta Hawks,"Saturday, 24 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-atlanta-hawks-04W7Ia74/
440,Asian handicap -3.5 ,1.99,1.95,Over/Under +210.5 ,2.0,1.98,Washington Wizards,Charlotte Hornets,"Saturday, 24 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-charlotte-hornets-MDX3Juhb/
441,Asian handicap -11 ,1.96,2.05,Over/Under +234.5 ,2.02,1.97,Golden State Warriors,Los Angeles Clippers,"Friday, 23 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-los-angeles-clippers-4xwaKLxh/
442,Asian handicap +8 ,1.99,2.02,Over/Under +214.5 ,1.98,1.94,Sacramento Kings,Oklahoma City Thunder,"Friday, 23 Feb  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-oklahoma-city-thunder-QoveL1No/
443,Asian handicap +7.5 ,2.04,1.93,Over/Under +213.5 ,2.0,1.98,Chicago Bulls,Philadelphia 76ers,"Friday, 23 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-philadelphia-76ers-zNbo1bxU/
444,Asian handicap -6 ,2.02,1.97,Over/Under +221.5 ,2.03,1.95,Cleveland Cavaliers,Washington Wizards,"Friday, 23 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-washington-wizards-CrjDdIpo/
445,Asian handicap -8 ,2.02,1.95,Over/Under +216.5 ,1.96,1.97,Charlotte Hornets,Brooklyn Nets,"Friday, 23 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-brooklyn-nets-hb9t2vNN/
446,Asian handicap -3.5 ,1.98,2.01,Over/Under +215.5 ,2.01,1.92,Orlando Magic,New York Knicks,"Friday, 23 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-new-york-knicks-E7Ax3K7H/
447,Asian handicap +2.5 ,1.99,1.96,Over/Under +332.5 ,2.01,1.98,Team Stephen,Team LeBron,"Monday, 19 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/team-stephen-team-lebron-YVu3pGYo/
448,Asian handicap -1.5 ,1.99,1.96,Over/Under +301 ,2.12,2.0,Team USA,Team World,"Saturday, 17 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/team-usa-team-world-21xVTgx1/
449,Asian handicap -10 ,1.98,1.97,Over/Under +227.5 ,2.04,1.96,Minnesota Timberwolves,Los Angeles Lakers,"Friday, 16 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-los-angeles-lakers-6sBY30hB/
450,Asian handicap -2.5 ,1.98,2.07,Over/Under +214.5 ,2.0,1.95,Milwaukee Bucks,Denver Nuggets,"Friday, 16 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-denver-nuggets-SjCU4tw5/
451,Asian handicap +6.5 ,2.08,1.97,Over/Under +227.5 ,2.08,2.07,Portland Trail Blazers,Golden State Warriors,"Thursday, 15 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-golden-state-warriors-pSMP5MNb/
452,Asian handicap -11 ,2.03,1.99,Over/Under +213.5 ,1.98,2.0,Utah Jazz,Phoenix Suns,"Thursday, 15 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-phoenix-suns-WOIL628h/
453,Asian handicap -5 ,1.99,2.02,Over/Under +211.5 ,2.02,1.93,Boston Celtics,Los Angeles Clippers,"Thursday, 15 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-los-angeles-clippers-pUD117WC/
454,Asian handicap +7 ,2.01,1.98,Over/Under +219 ,2.01,1.99,Chicago Bulls,Toronto Raptors,"Thursday, 15 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-toronto-raptors-QN7TOGnR/
455,Asian handicap -14.5 ,2.07,2.0,Over/Under +215.5 ,1.95,2.04,Houston Rockets,Sacramento Kings,"Thursday, 15 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-sacramento-kings-OKC50RoJ/
456,Asian handicap +3.5 ,1.93,2.07,Over/Under +208 ,1.98,1.97,Memphis Grizzlies,Oklahoma City Thunder,"Thursday, 15 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-oklahoma-city-thunder-bBKD8Owt/
457,Asian handicap -5.5 ,1.98,2.01,Over/Under +231 ,2.04,2.01,New Orleans Pelicans,Los Angeles Lakers,"Thursday, 15 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-los-angeles-lakers-x2JH7rgn/
458,Asian handicap +4 ,2.08,2.01,Over/Under +212 ,1.97,2.03,Brooklyn Nets,Indiana Pacers,"Thursday, 15 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-indiana-pacers-hMef3T10/
459,Asian handicap +4.5 ,2.02,1.97,Over/Under +210.5 ,2.0,1.95,New York Knicks,Washington Wizards,"Thursday, 15 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-washington-wizards-j7Ec2mH6/
460,Asian handicap -10 ,2.0,1.95,Over/Under +207.5 ,2.0,1.98,Detroit Pistons,Atlanta Hawks,"Thursday, 15 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-atlanta-hawks-2X2s6VHs/
461,Asian handicap +6 ,1.97,2.02,Over/Under +212 ,1.97,1.99,Orlando Magic,Charlotte Hornets,"Thursday, 15 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-charlotte-hornets-W67o5kXm/
462,Asian handicap -6.5 ,2.0,2.29,Over/Under +201.5 ,2.07,1.95,Philadelphia 76ers,Miami Heat,"Thursday, 15 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-miami-heat-Ac6k49nf/
463,Asian handicap -6.5 ,2.07,2.0,Over/Under +207.5 ,2.08,1.92,Denver Nuggets,San Antonio Spurs,"Wednesday, 14 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-san-antonio-spurs-0OGFAB9Q/
464,Asian handicap -7 ,2.02,1.96,Over/Under +206 ,1.96,1.98,Dallas Mavericks,Sacramento Kings,"Wednesday, 14 Feb  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-sacramento-kings-IaRABifK/
465,Asian handicap -7.5 ,1.97,2.03,Over/Under +207.5 ,1.97,1.99,Milwaukee Bucks,Atlanta Hawks,"Wednesday, 14 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-atlanta-hawks-4dN6CXvE/
466,Asian handicap +3.5 ,1.98,2.0,Over/Under +223.5 ,2.05,1.93,Minnesota Timberwolves,Houston Rockets,"Wednesday, 14 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-houston-rockets-jgZOml2D/
467,Asian handicap -3 ,2.01,2.02,Over/Under +223.5 ,1.95,1.97,Oklahoma City Thunder,Cleveland Cavaliers,"Wednesday, 14 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-cleveland-cavaliers-C2zLlUn7/
468,Asian handicap -7.5 ,2.1,1.92,Over/Under +204.5 ,2.0,1.93,Toronto Raptors,Miami Heat,"Wednesday, 14 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-miami-heat-nX8PPdXK/
469,Asian handicap -15.5 ,2.11,1.92,Over/Under +230.5 ,2.06,1.96,Golden State Warriors,Phoenix Suns,"Tuesday, 13 Feb  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-phoenix-suns-WjJNkAX0/
470,Asian handicap -4 ,2.0,1.95,Over/Under +197.5 ,1.98,2.0,Utah Jazz,San Antonio Spurs,"Tuesday, 13 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-san-antonio-spurs-h0KJjjIf/
471,Asian handicap -4.5 ,2.05,1.97,Over/Under +212.5 ,2.0,2.04,Chicago Bulls,Orlando Magic,"Tuesday, 13 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-orlando-magic-bwLFiW2l/
472,Asian handicap +4.5 ,1.94,2.0,Over/Under +221.5 ,2.0,1.98,Brooklyn Nets,Los Angeles Clippers,"Tuesday, 13 Feb  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-los-angeles-clippers-pzHBhCmr/
473,Asian handicap -3 ,2.0,1.91,Over/Under +221.5 ,2.0,1.95,Detroit Pistons,New Orleans Pelicans,"Tuesday, 13 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-new-orleans-pelicans-vgvqchuR/
474,Asian handicap -11.5 ,1.93,2.02,Over/Under +210.5 ,1.93,2.0,Philadelphia 76ers,New York Knicks,"Tuesday, 13 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-new-york-knicks-02uubYPK/
475,Asian handicap -3.5 ,2.05,1.94,Over/Under +206.5 ,1.95,2.02,Portland Trail Blazers,Utah Jazz,"Monday, 12 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-utah-jazz-WSzyaEAE/
476,Asian handicap -15 ,2.0,1.95,Over/Under +214 ,2.07,1.95,Houston Rockets,Dallas Mavericks,"Monday, 12 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-dallas-mavericks-jXclyBI7/
477,Asian handicap -13 ,1.98,1.99,Over/Under +210.5 ,1.97,2.0,Minnesota Timberwolves,Sacramento Kings,"Monday, 12 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-sacramento-kings-vcfpxi31/
478,Asian handicap -4.5 ,1.94,2.01,Over/Under +199.5 ,2.0,1.96,Oklahoma City Thunder,Memphis Grizzlies,"Monday, 12 Feb  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-memphis-grizzlies-hxxXafe8/
479,Asian handicap -7.5 ,1.98,1.99,Over/Under +210 ,1.96,2.03,Indiana Pacers,New York Knicks,"Monday, 12 Feb  2018, 00:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-new-york-knicks-pzetwXme/
480,Asian handicap +3.5 ,1.97,2.0,Over/Under +208.5 ,1.97,2.0,Atlanta Hawks,Detroit Pistons,"Sunday, 11 Feb  2018, 22:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-detroit-pistons-6qdxvDYl/
481,Asian handicap -4.5 ,2.02,1.93,Over/Under +213.5 ,1.99,1.99,Boston Celtics,Cleveland Cavaliers,"Sunday, 11 Feb  2018, 22:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-cleveland-cavaliers-l81XvgJr/
482,Asian handicap +3.5 ,2.04,2.02,Over/Under +216.5 ,2.1,1.97,Charlotte Hornets,Toronto Raptors,"Sunday, 11 Feb  2018, 20:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-toronto-raptors-Ic4LQxIE/
483,Asian handicap +7.5 ,2.05,1.94,Over/Under +221 ,2.03,1.96,Phoenix Suns,Denver Nuggets,"Sunday, 11 Feb  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-denver-nuggets-naF5qZAR/
484,Asian handicap -3 ,2.02,1.95,Over/Under +213.5 ,1.97,1.98,Dallas Mavericks,Los Angeles Lakers,"Sunday, 11 Feb  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-los-angeles-lakers-hxG1pFeL/
485,Asian handicap -10.5 ,1.98,1.98,Over/Under +217.5 ,2.11,1.94,Golden State Warriors,San Antonio Spurs,"Sunday, 11 Feb  2018, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-san-antonio-spurs-vZBcoetF/
486,Asian handicap +5.5 ,2.02,1.98,Over/Under +213.5 ,1.96,1.97,Chicago Bulls,Washington Wizards,"Sunday, 11 Feb  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-washington-wizards-dAMhnyR8/
