,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
104,Asian handicap -15 ,2.05,1.98,Over/Under +166.5 ,1.97,2.03,CSKA Moscow,Bamberg,"Friday, 26 Jan  2018, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-brose-bamberg-jDwemFm3/
105,Asian handicap -11.5 ,1.99,1.96,Over/Under +169 ,2.02,1.94,Real Madrid,Anadolu Efes,"Thursday, 25 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-anadolu-efes-2ic0RXQq/
106,Asian handicap -2.5 ,1.95,2.04,Over/Under +159.5 ,1.97,1.95,Unicaja,Baskonia,"Thursday, 25 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-saski-baskonia-dEd4Qitj/
107,Asian handicap -8 ,1.97,2.02,Over/Under +153.5 ,2.0,1.98,Panathinaikos,Zalgiris Kaunas,"Thursday, 25 Jan  2018, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-zalgiris-kaunas-CMvileYd/
108,Asian handicap +3.5 ,1.94,2.05,Over/Under +163.5 ,1.97,2.0,Unicaja,Real Madrid,"Friday, 19 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-real-madrid-KSwj1dEU/
109,Asian handicap -8.5 ,1.94,2.0,Over/Under +165.5 ,2.02,1.95,Baskonia,Olimpia Milano,"Friday, 19 Jan  2018, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-milan-YBur3IqI/
110,Asian handicap +2.5 ,1.97,2.01,Over/Under +161.5 ,2.1,1.93,Panathinaikos,CSKA Moscow,"Friday, 19 Jan  2018, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-cska-moscow-pj5dMupt/
111,Asian handicap +5.5 ,2.0,2.02,Over/Under +154.5 ,2.03,1.92,Anadolu Efes,Fenerbahce,"Friday, 19 Jan  2018, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-fenerbahce-txun2xaO/
112,Asian handicap -7.5 ,2.02,2.03,Over/Under +158.5 ,2.01,1.95,Barcelona,Bamberg,"Thursday, 18 Jan  2018, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-brose-bamberg-4WmR60pg/
113,Asian handicap -6 ,2.04,2.01,Over/Under +165.5 ,1.99,1.94,Maccabi Tel Aviv,Crvena zvezda mts,"Thursday, 18 Jan  2018, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-crvena-zvezda-mts-CdiZ4vF5/
114,Asian handicap -4.5 ,2.0,1.98,Over/Under +155.5 ,1.95,1.99,Zalgiris Kaunas,Valencia,"Thursday, 18 Jan  2018, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-valencia-fLtv4bUB/
115,Asian handicap +1.5 ,1.92,2.12,Over/Under +151.5 ,2.05,2.05,Khimki M.,Olympiakos,"Thursday, 18 Jan  2018, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-olympiakos-piraeus-bgmV5Kaa/
116,Asian handicap -2.5 ,1.92,2.06,Over/Under +157.5 ,1.95,1.97,Olimpia Milano,Unicaja,"Wednesday, 17 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-unicaja-r7GTWg3M/
117,Asian handicap -8 ,2.09,1.93,Over/Under +169 ,2.0,1.96,Real Madrid,Baskonia,"Wednesday, 17 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-saski-baskonia-4GHPXZmG/
118,Asian handicap -5 ,2.01,2.01,Over/Under +150.5 ,1.95,2.21,Fenerbahce,Panathinaikos,"Wednesday, 17 Jan  2018, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-panathinaikos-0rBYVDIS/
119,Asian handicap -13.5 ,2.03,1.91,Over/Under +169.5 ,2.01,2.03,CSKA Moscow,Anadolu Efes,"Wednesday, 17 Jan  2018, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-anadolu-efes-AgILYFY9/
120,Asian handicap +3.5 ,2.06,1.96,Over/Under +157.5 ,1.93,2.03,Valencia,Barcelona,"Tuesday, 16 Jan  2018, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-barcelona-GfPCzx4c/
121,Asian handicap -1.5 ,2.11,2.06,Over/Under +154.5 ,2.02,2.02,Bamberg,Zalgiris Kaunas,"Tuesday, 16 Jan  2018, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-zalgiris-kaunas-llXQCYBj/
122,Asian handicap -9.5 ,1.97,1.97,Over/Under +155.5 ,2.02,1.91,Olympiakos,Maccabi Tel Aviv,"Tuesday, 16 Jan  2018, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-maccabi-tel-aviv-x4Q8yIli/
123,Asian handicap -2.5 ,2.0,2.02,Over/Under +159 ,2.03,1.94,Crvena zvezda mts,Khimki M.,"Tuesday, 16 Jan  2018, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-khimki-m-bJEHZeJ3/
124,Asian handicap -2.5 ,2.0,2.04,Over/Under +153 ,1.97,1.95,Baskonia,Olympiakos,"Friday, 12 Jan  2018, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-olympiakos-piraeus-jDijJzZM/
125,Asian handicap -5.5 ,1.96,2.01,Over/Under +154 ,1.96,1.96,Zalgiris Kaunas,Unicaja,"Friday, 12 Jan  2018, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-unicaja-AcYMDEdp/
126,Asian handicap -4.5 ,1.96,1.95,Over/Under +157.5 ,2.02,1.95,Anadolu Efes,Crvena zvezda mts,"Friday, 12 Jan  2018, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-crvena-zvezda-mts-4zvwObKi/
127,Asian handicap +3.5 ,2.03,1.99,Over/Under +164.5 ,1.97,1.97,Khimki M.,Real Madrid,"Friday, 12 Jan  2018, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-real-madrid-4GefIflT/
128,Asian handicap +8.5 ,2.04,1.92,Over/Under +167.5 ,1.95,2.02,Olimpia Milano,CSKA Moscow,"Thursday, 11 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-cska-moscow-bcwsNIZc/
129,Asian handicap +3 ,1.96,2.0,Over/Under +150.5 ,2.02,1.93,Valencia,Fenerbahce,"Thursday, 11 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-fenerbahce-xlxoMxk4/
130,Asian handicap -5.5 ,1.93,2.04,Over/Under +157.5 ,1.98,1.96,Maccabi Tel Aviv,Bamberg,"Thursday, 11 Jan  2018, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-brose-bamberg-djhnKGJG/
131,Asian handicap -5 ,1.93,2.03,Over/Under +158.5 ,2.03,1.95,Panathinaikos,Barcelona,"Thursday, 11 Jan  2018, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-barcelona-IagrLd4A/
132,Asian handicap -11.5 ,2.0,1.96,Over/Under +167.5 ,1.99,1.93,Real Madrid,Maccabi Tel Aviv,"Friday, 05 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-maccabi-tel-aviv-Iq5K5H4N/
133,Asian handicap -1 ,1.95,2.05,Over/Under +155.5 ,1.93,2.03,Bamberg,Khimki M.,"Friday, 05 Jan  2018, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-khimki-m-vg6G6ckH/
134,Asian handicap -9.5 ,1.96,1.96,Over/Under +151.5 ,2.03,1.95,Olympiakos,Olimpia Milano,"Friday, 05 Jan  2018, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-milan-nJ9O4yKT/
135,Asian handicap +1 ,2.01,1.91,Over/Under +155.5 ,1.97,2.01,Crvena zvezda mts,Zalgiris Kaunas,"Friday, 05 Jan  2018, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-zalgiris-kaunas-lSej0eSp/
136,Asian handicap -9.5 ,2.04,1.99,Over/Under +157.5 ,2.0,1.96,Fenerbahce,Baskonia,"Friday, 05 Jan  2018, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-saski-baskonia-jXZYOv5o/
137,,,,,,,Barcelona,CSKA Moscow,"Thursday, 04 Jan  2018, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-cska-moscow-4Mb49a5b/
138,Asian handicap -4.5 ,1.95,1.96,Over/Under +154 ,2.02,1.95,Unicaja,Valencia,"Thursday, 04 Jan  2018, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-valencia-bqb88JK4/
139,Asian handicap -8.5 ,1.99,1.96,Over/Under +154 ,1.95,2.03,Panathinaikos,Anadolu Efes,"Thursday, 04 Jan  2018, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-anadolu-efes-dUGB7wzB/
140,Asian handicap -4.5 ,1.98,2.01,Over/Under +156.5 ,2.02,1.97,Olimpia Milano,Crvena zvezda mts,"Friday, 29 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-crvena-zvezda-mts-QVa0Aujh/
141,Asian handicap +5 ,1.95,2.01,Over/Under +169.5 ,2.03,1.91,Baskonia,CSKA Moscow,"Friday, 29 Dec  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-cska-moscow-hrVoiIkU/
142,Asian handicap -3.5 ,1.94,2.03,Over/Under +156.5 ,1.95,2.0,Anadolu Efes,Bamberg,"Friday, 29 Dec  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-brose-bamberg-U36iC1Lu/
143,Asian handicap -4.5 ,1.99,2.0,Over/Under +162 ,2.02,2.0,Khimki M.,Barcelona,"Friday, 29 Dec  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-barcelona-8f5eBLzn/
144,Asian handicap +2.5 ,1.95,2.06,Over/Under +153.5 ,2.0,2.05,Valencia,Panathinaikos,"Thursday, 28 Dec  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-panathinaikos-hhK8lJUO/
145,Asian handicap -5.5 ,1.96,2.02,Over/Under +160.5 ,1.99,1.93,Maccabi Tel Aviv,Unicaja,"Thursday, 28 Dec  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-unicaja-6e8jD27P/
146,Asian handicap -2.5 ,1.95,2.02,Over/Under +149.5 ,1.93,2.05,Zalgiris Kaunas,Olympiakos,"Thursday, 28 Dec  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-olympiakos-piraeus-QukN7tVn/
147,Asian handicap -5.5 ,2.0,1.97,Over/Under +159.5 ,1.92,2.03,Fenerbahce,Real Madrid,"Thursday, 28 Dec  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-real-madrid-84fI8MFt/
148,Asian handicap -4.5 ,2.05,1.95,Over/Under +157.5 ,2.02,1.94,Unicaja,Olimpia Milano,"Friday, 22 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-milan-f715kaFI/
149,Asian handicap -4 ,2.03,1.99,Over/Under +166.5 ,2.04,1.95,Baskonia,Barcelona,"Friday, 22 Dec  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-barcelona-4I8hh1Va/
150,Asian handicap +2.5 ,1.98,2.01,Over/Under +153.5 ,1.95,2.13,Anadolu Efes,Olympiakos,"Friday, 22 Dec  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-olympiakos-piraeus-CrC0ju0C/
151,Asian handicap -11.5 ,1.98,2.04,Over/Under +169.5 ,2.0,2.03,CSKA Moscow,Khimki M.,"Friday, 22 Dec  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-khimki-m-YiDdiLp6/
152,Asian handicap -3.5 ,2.06,1.91,Over/Under +156.5 ,1.98,2.01,Valencia,Zalgiris Kaunas,"Thursday, 21 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-zalgiris-kaunas-UaGue3os/
153,Asian handicap +4.5 ,1.91,2.05,Over/Under +157.5 ,1.95,2.0,Maccabi Tel Aviv,Fenerbahce,"Thursday, 21 Dec  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-fenerbahce-QR9lgsGg/
154,Asian handicap +3.5 ,1.98,2.03,Over/Under +163.5 ,2.05,1.94,Bamberg,Real Madrid,"Thursday, 21 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-real-madrid-CKTDaqwQ/
155,Asian handicap -1.5 ,2.0,2.07,Over/Under +156 ,1.95,2.01,Crvena zvezda mts,Panathinaikos,"Thursday, 21 Dec  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-panathinaikos-r3KqfN0m/
156,Asian handicap -8.5 ,1.99,2.05,Over/Under +159 ,1.99,1.93,Barcelona,Unicaja,"Wednesday, 20 Dec  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-unicaja-AawVf0j5/
157,Asian handicap +1.5 ,2.12,1.9,Over/Under +163.5 ,1.97,1.96,Olimpia Milano,Baskonia,"Wednesday, 20 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-saski-baskonia-dGywgvLH/
158,Asian handicap +5.5 ,2.04,1.92,Over/Under +156 ,2.04,1.93,Olympiakos,CSKA Moscow,"Wednesday, 20 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-cska-moscow-vuRshbzO/
159,Asian handicap -6.5 ,1.98,2.0,Over/Under +164.5 ,2.0,1.98,Khimki M.,Anadolu Efes,"Wednesday, 20 Dec  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-anadolu-efes-IPxZgK5B/
160,Asian handicap -7.5 ,1.92,2.03,Over/Under +164.5 ,2.02,1.98,Real Madrid,Valencia,"Tuesday, 19 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-valencia-tKoEbrit/
161,Asian handicap -5.5 ,2.02,2.0,Over/Under +158.5 ,1.95,2.02,Panathinaikos,Maccabi Tel Aviv,"Tuesday, 19 Dec  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-maccabi-tel-aviv-zsoIc26n/
162,Asian handicap -5.5 ,2.05,2.04,Over/Under +154.5 ,2.0,2.05,Zalgiris Kaunas,Bamberg,"Tuesday, 19 Dec  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-brose-bamberg-W8vRetya/
163,Asian handicap -12 ,2.02,1.99,Over/Under +157 ,1.99,1.96,Fenerbahce,Crvena zvezda mts,"Tuesday, 19 Dec  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-crvena-zvezda-mts-lpkMdMLh/
164,Asian handicap -7.5 ,2.11,1.95,Over/Under +156.5 ,2.14,1.91,Valencia,Crvena zvezda mts,"Friday, 15 Dec  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-crvena-zvezda-mts-Q9h47IID/
165,Asian handicap -11.5 ,1.96,1.98,Over/Under +152.5 ,1.96,2.02,Panathinaikos,Olimpia Milano,"Friday, 15 Dec  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-milan-4fOpGAMD/
166,Asian handicap -1.5 ,1.95,2.06,Over/Under +166.5 ,2.02,1.91,Anadolu Efes,Baskonia,"Friday, 15 Dec  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-saski-baskonia-nJg08b37/
167,Asian handicap -12.5 ,2.02,2.03,Over/Under +169.5 ,2.04,1.98,CSKA Moscow,Maccabi Tel Aviv,"Friday, 15 Dec  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-maccabi-tel-aviv-hdfd9vl1/
168,Asian handicap -4.5 ,1.94,2.02,Over/Under +167.5 ,2.03,1.93,Real Madrid,Barcelona,"Thursday, 14 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-barcelona-K62qCt4r/
169,Asian handicap +2.5 ,2.01,2.04,Over/Under +149.5 ,2.0,1.97,Bamberg,Olympiakos,"Thursday, 14 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-olympiakos-piraeus-SEAHGMeR/
170,Asian handicap -2.5 ,1.95,2.01,Over/Under +155.5 ,1.93,2.04,Unicaja,Khimki M.,"Thursday, 14 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-khimki-m-bc1mB0Jl/
171,Asian handicap -10.5 ,1.91,2.05,Over/Under +150.5 ,2.02,1.98,Fenerbahce,Zalgiris Kaunas,"Thursday, 14 Dec  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-zalgiris-kaunas-tMjhAKYf/
172,Asian handicap -1 ,1.91,2.09,Over/Under +156.5 ,1.95,2.0,Barcelona,Fenerbahce,"Friday, 08 Dec  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-fenerbahce-hdI4JOB8/
173,Asian handicap -3.5 ,1.98,2.05,Over/Under +157 ,1.96,1.95,Olympiakos,Real Madrid,"Friday, 08 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-real-madrid-6aM8IrRE/
174,Asian handicap -2.5 ,2.02,2.05,Over/Under +164.5 ,2.0,1.95,Crvena zvezda mts,Anadolu Efes,"Friday, 08 Dec  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-anadolu-efes-lOBDH2tL/
175,Asian handicap -2 ,2.0,2.0,Over/Under +157.5 ,2.01,1.91,Olimpia Milano,Khimki M.,"Thursday, 07 Dec  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-khimki-m-YuaMd14e/
176,Asian handicap -7.5 ,2.05,1.98,Over/Under +156.5 ,1.99,1.93,Baskonia,Unicaja,"Thursday, 07 Dec  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-unicaja-fk0Icskk/
177,Asian handicap -6.5 ,2.12,1.95,Over/Under +155 ,2.02,1.95,Maccabi Tel Aviv,Valencia,"Thursday, 07 Dec  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-valencia-02VIeLJ1/
178,Asian handicap +8.5 ,1.99,2.04,Over/Under +164.5 ,2.06,1.98,Bamberg,CSKA Moscow,"Thursday, 07 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-cska-moscow-0S0EbNZr/
179,Asian handicap +1 ,1.96,2.05,Over/Under +154.5 ,2.02,1.96,Zalgiris Kaunas,Panathinaikos,"Thursday, 07 Dec  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-panathinaikos-vgUMfuZ7/
180,Asian handicap -13.5 ,2.07,1.91,Over/Under +164.5 ,1.96,2.02,Real Madrid,Crvena zvezda mts,"Friday, 01 Dec  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-crvena-zvezda-mts-trKs4qCL/
181,Asian handicap -10.5 ,1.95,2.06,Over/Under +150.5 ,1.97,2.03,Panathinaikos,Unicaja,"Friday, 01 Dec  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-unicaja-O69n33RR/
182,Asian handicap -9.5 ,1.96,2.01,Over/Under +167.5 ,2.04,1.96,CSKA Moscow,Barcelona,"Friday, 01 Dec  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-barcelona-2iLw5PdF/
183,Asian handicap +2 ,1.97,2.08,Over/Under +156.5 ,2.02,1.95,Baskonia,Fenerbahce,"Thursday, 30 Nov  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-fenerbahce-nPzupOKk/
184,Asian handicap -1.5 ,1.99,2.0,Over/Under +147.5 ,1.98,2.02,Valencia,Olympiakos,"Thursday, 30 Nov  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-olympiakos-piraeus-fRHV6oS2/
185,Asian handicap -3.5 ,1.98,2.03,Over/Under +158.5 ,1.97,2.01,Maccabi Tel Aviv,Zalgiris Kaunas,"Thursday, 30 Nov  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-zalgiris-kaunas-YHGZ55s9/
186,Asian handicap -5.5 ,2.06,1.95,Over/Under +165 ,2.0,1.97,Anadolu Efes,Olimpia Milano,"Thursday, 30 Nov  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-milan-tnzqqrzd/
187,Asian handicap -5 ,2.0,2.11,Over/Under +156.5 ,2.04,1.98,Khimki M.,Bamberg,"Thursday, 30 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-brose-bamberg-hMwmr2k2/
188,Asian handicap +8.5 ,2.0,2.0,Over/Under +158 ,1.99,1.97,Unicaja,CSKA Moscow,"Friday, 24 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-cska-moscow-lle4jQsM/
189,Asian handicap -3.5 ,2.0,2.0,Over/Under +162.5 ,1.99,1.95,Panathinaikos,Real Madrid,"Friday, 24 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-real-madrid-Svf8kpcS/
190,Asian handicap -9.5 ,1.95,1.97,Over/Under +155.5 ,2.02,1.93,Fenerbahce,Khimki M.,"Friday, 24 Nov  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-khimki-m-8Yyyo45q/
191,Asian handicap -5.5 ,2.08,2.01,Over/Under +160.5 ,2.0,1.95,Barcelona,Maccabi Tel Aviv,"Thursday, 23 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-maccabi-tel-aviv-K83mf8rc/
192,Asian handicap +3.5 ,2.03,1.96,Over/Under +162 ,2.03,1.94,Crvena zvezda mts,Baskonia,"Thursday, 23 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-saski-baskonia-tOidhnD9/
193,Asian handicap +3.5 ,1.96,2.08,Over/Under +148.5 ,2.05,2.02,Olimpia Milano,Olympiakos,"Thursday, 23 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-olympiakos-piraeus-ba2igSc3/
194,Asian handicap -3 ,2.04,2.03,Over/Under +151.5 ,2.02,2.0,Bamberg,Valencia,"Thursday, 23 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-valencia-h2F5VO5d/
195,Asian handicap -4.5 ,1.91,2.16,Over/Under +160.5 ,1.97,1.97,Zalgiris Kaunas,Anadolu Efes,"Thursday, 23 Nov  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-anadolu-efes-fRe0i6SF/
196,Asian handicap -6.5 ,1.95,2.05,Over/Under +157.5 ,1.98,2.02,Barcelona,Valencia,"Friday, 17 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-valencia-0OQQw2G6/
197,Asian handicap -2.5 ,1.91,2.06,Over/Under +155.5 ,2.02,2.01,Olimpia Milano,Bamberg,"Friday, 17 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-brose-bamberg-YyPYytoJ/
198,Asian handicap -11.5 ,1.96,2.08,Over/Under +148.5 ,2.0,2.0,Olympiakos,Crvena zvezda mts,"Friday, 17 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-crvena-zvezda-mts-YTU90PNJ/
199,Asian handicap -6.5 ,1.96,2.05,,,,CSKA Moscow,Fenerbahce,"Friday, 17 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-fenerbahce-foQUxMVC/
200,Asian handicap -8.5 ,2.13,1.91,Over/Under +163.5 ,2.02,1.96,Real Madrid,Unicaja,"Thursday, 16 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-unicaja-4dXHuOof/
201,Asian handicap -2.5 ,1.98,1.99,Over/Under +157.5 ,1.98,1.98,Zalgiris Kaunas,Baskonia,"Thursday, 16 Nov  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-saski-baskonia-nLMMvr10/
202,Asian handicap +2 ,2.01,1.99,Over/Under +160 ,2.0,1.97,Anadolu Efes,Panathinaikos,"Thursday, 16 Nov  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-panathinaikos-dWT9spHs/
203,Asian handicap -6.5 ,1.92,2.09,Over/Under +164.5 ,2.02,1.94,Khimki M.,Maccabi Tel Aviv,"Thursday, 16 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-maccabi-tel-aviv-Q5YDt4Wm/
204,Asian handicap -8.5 ,2.04,2.01,Over/Under +154.5 ,1.96,1.95,Valencia,Olimpia Milano,"Wednesday, 15 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-milan-fRZUyRSS/
205,Asian handicap +2.5 ,1.92,2.02,Over/Under +157.5 ,2.06,1.91,Bamberg,Barcelona,"Wednesday, 15 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-barcelona-04zRx7DM/
206,Asian handicap +8 ,1.94,2.05,Over/Under +164.5 ,2.0,1.96,Crvena zvezda mts,CSKA Moscow,"Wednesday, 15 Nov  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-cska-moscow-WnRdXpyp/
207,Asian handicap -8.5 ,1.94,2.02,Over/Under +145.5 ,2.02,2.0,Fenerbahce,Olympiakos,"Wednesday, 15 Nov  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-olympiakos-piraeus-EBG1W4jj/
